mass,weight,sample,role
122.723145,0.6083473595758293,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
206.53934,0.002647263974946828,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
2073.634,0.0028678980926378854,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
208.03004,0.004973316468762359,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
2449.7903,0.0006952811464824364,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
870.88043,0.003973579214212259,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
2307.6545,0.0027388532759523732,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
344.66586,0.0023642931668417613,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
1544.1648,0.004138314983219666,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
789.5504,0.0049679849307653415,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
1309.1401,0.003977786030074121,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
130.68486,0.08287937132024564,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
92.026215,0.052812606556734115,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
161.23872,4.593231957349164,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
2574.1643,0.0035433725193547675,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
1505.7854,0.0004989729048919774,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
1115.1399,0.004967386594495572,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
745.0064,0.0015030029611828436,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
92.25464,0.010572868656057112,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
1974.3546,0.0013559554738260785,"Background $Z,t\bar{t},t\bar{t}+V,VVV$",background
185.16927,0.3335487877098861,Background $ZZ^{*}$,background
299.50497,0.043993623782044716,Background $ZZ^{*}$,background
187.2972,0.12107290649510609,Background $ZZ^{*}$,background
187.11412,0.3152351226478797,Background $ZZ^{*}$,background
89.35389,0.0430654383035974,Background $ZZ^{*}$,background
220.62862,0.39965198962717136,Background $ZZ^{*}$,background
194.92403,0.047156904529238146,Background $ZZ^{*}$,background
325.47763,0.023057098128006145,Background $ZZ^{*}$,background
313.7292,0.40640346305738656,Background $ZZ^{*}$,background
299.50906,0.365972419579306,Background $ZZ^{*}$,background
267.99515,0.04894160585290203,Background $ZZ^{*}$,background
97.42062,0.38295119379364423,Background $ZZ^{*}$,background
588.4471,0.08594062155381496,Background $ZZ^{*}$,background
449.72302,0.3862189995058776,Background $ZZ^{*}$,background
124.13517,0.37348378429375123,Background $ZZ^{*}$,background
258.37708,0.0,Background $ZZ^{*}$,background
372.8025,0.03609574207002191,Background $ZZ^{*}$,background
262.68066,0.3568920189336406,Background $ZZ^{*}$,background
243.13702,0.03424774233401523,Background $ZZ^{*}$,background
265.36655,0.029321497161626978,Background $ZZ^{*}$,background
256.3691,0.10357724016034896,Background $ZZ^{*}$,background
91.42533,0.04454684384774813,Background $ZZ^{*}$,background
212.14064,0.05545477829376186,Background $ZZ^{*}$,background
226.12766,0.03898465893531684,Background $ZZ^{*}$,background
228.67136,0.3786405700738992,Background $ZZ^{*}$,background
417.1794,0.3836372322504999,Background $ZZ^{*}$,background
214.71158,0.059878527889292064,Background $ZZ^{*}$,background
249.27815,0.31940016764647705,Background $ZZ^{*}$,background
236.40465,0.04025185089066371,Background $ZZ^{*}$,background
206.615,0.12036666848645733,Background $ZZ^{*}$,background
200.49672,0.0582297573930682,Background $ZZ^{*}$,background
228.09167,0.2145153964328173,Background $ZZ^{*}$,background
233.45027,0.03469949661769415,Background $ZZ^{*}$,background
316.48544,0.4130612897143515,Background $ZZ^{*}$,background
180.47404,0.393289403021871,Background $ZZ^{*}$,background
114.826485,0.03506596948879788,Background $ZZ^{*}$,background
301.60318,0.04042983776719538,Background $ZZ^{*}$,background
99.8531,0.04532432768696547,Background $ZZ^{*}$,background
186.47218,0.1367750975491618,Background $ZZ^{*}$,background
88.52094,0.07207096119901325,Background $ZZ^{*}$,background
219.96863,0.040682343260508895,Background $ZZ^{*}$,background
213.10251,0.044152904293691134,Background $ZZ^{*}$,background
220.13828,0.018780968410623617,Background $ZZ^{*}$,background
140.37848,0.0289280945406773,Background $ZZ^{*}$,background
524.09045,0.04001425098462967,Background $ZZ^{*}$,background
202.78537,0.23141023612418177,Background $ZZ^{*}$,background
63.586853,0.03665234893496235,Background $ZZ^{*}$,background
308.45856,0.0925125579912791,Background $ZZ^{*}$,background
239.89296,0.03621843431658679,Background $ZZ^{*}$,background
652.0659,0.02648934020151539,Background $ZZ^{*}$,background
520.014,0.043282529019291464,Background $ZZ^{*}$,background
313.68063,0.05118529558004952,Background $ZZ^{*}$,background
227.52353,0.3484083505741888,Background $ZZ^{*}$,background
322.70102,0.04709439744500604,Background $ZZ^{*}$,background
124.66684,0.35155791940649994,Background $ZZ^{*}$,background
243.70224,0.3779152573424271,Background $ZZ^{*}$,background
434.9332,0.06135612263045121,Background $ZZ^{*}$,background
308.3109,0.043622527368915975,Background $ZZ^{*}$,background
240.4641,0.36860724253590904,Background $ZZ^{*}$,background
277.4057,0.032918990392313816,Background $ZZ^{*}$,background
174.34796,0.044149507657191965,Background $ZZ^{*}$,background
273.26355,0.05481268965583367,Background $ZZ^{*}$,background
192.34212,0.3709040973837754,Background $ZZ^{*}$,background
286.10745,0.166435111315404,Background $ZZ^{*}$,background
195.30081,0.3819258390130476,Background $ZZ^{*}$,background
265.6024,0.042731742268776136,Background $ZZ^{*}$,background
238.05693,0.12038189245191316,Background $ZZ^{*}$,background
333.89374,1.451494034837107,Background $ZZ^{*}$,background
248.20305,0.036661649490364476,Background $ZZ^{*}$,background
140.62556,0.03498869667094101,Background $ZZ^{*}$,background
280.3126,0.42132690599302136,Background $ZZ^{*}$,background
160.86757,0.04106685048976026,Background $ZZ^{*}$,background
207.45401,0.001959180898969841,Background $ZZ^{*}$,background
253.45505,0.34641402101942753,Background $ZZ^{*}$,background
409.80698,0.0,Background $ZZ^{*}$,background
256.46185,0.043651043747292305,Background $ZZ^{*}$,background
197.20598,0.04522144575183706,Background $ZZ^{*}$,background
414.65942,0.04037992122269835,Background $ZZ^{*}$,background
188.68567,0.09412624972563012,Background $ZZ^{*}$,background
161.71133,0.029995015983338074,Background $ZZ^{*}$,background
179.81715,0.04192192468714182,Background $ZZ^{*}$,background
185.53394,0.16374382665116097,Background $ZZ^{*}$,background
217.07823,0.3577200146834712,Background $ZZ^{*}$,background
219.29367,0.03536146428091615,Background $ZZ^{*}$,background
179.68646,0.023781684036772447,Background $ZZ^{*}$,background
249.67451,0.35498056854874793,Background $ZZ^{*}$,background
88.98692,0.380860278863419,Background $ZZ^{*}$,background
253.60846,0.07960576804844986,Background $ZZ^{*}$,background
249.55391,0.0316093424902995,Background $ZZ^{*}$,background
227.64156,0.37253263393576624,Background $ZZ^{*}$,background
415.46744,0.039534381058954356,Background $ZZ^{*}$,background
361.67975,0.03767240964190009,Background $ZZ^{*}$,background
483.0018,0.08262100271561355,Background $ZZ^{*}$,background
169.29857,0.04278790915872185,Background $ZZ^{*}$,background
263.51703,0.33483442709634786,Background $ZZ^{*}$,background
481.42764,0.061599684417911645,Background $ZZ^{*}$,background
129.3234,0.09057410676047864,Background $ZZ^{*}$,background
802.5061,0.344589364928189,Background $ZZ^{*}$,background
241.37378,0.10812695158497276,Background $ZZ^{*}$,background
89.217445,0.043321082599657806,Background $ZZ^{*}$,background
211.04471,0.04546920292263344,Background $ZZ^{*}$,background
264.73932,0.2631168110330247,Background $ZZ^{*}$,background
229.86958,0.0692474403254464,Background $ZZ^{*}$,background
209.49765,0.062058176172318805,Background $ZZ^{*}$,background
252.36818,0.24032717148808855,Background $ZZ^{*}$,background
211.86156,0.03946610909020889,Background $ZZ^{*}$,background
254.07213,0.034800699768342935,Background $ZZ^{*}$,background
224.69872,0.36409920653770766,Background $ZZ^{*}$,background
712.1459,0.05848117658000667,Background $ZZ^{*}$,background
89.12951,0.0184993632187189,Background $ZZ^{*}$,background
89.46329,0.29251174237027927,Background $ZZ^{*}$,background
186.15091,0.03549590670774064,Background $ZZ^{*}$,background
215.39052,0.08043986908041857,Background $ZZ^{*}$,background
293.06686,0.06657644343140214,Background $ZZ^{*}$,background
263.52148,0.3472690453117736,Background $ZZ^{*}$,background
350.0243,0.26200257042761516,Background $ZZ^{*}$,background
449.85416,0.3364062319451277,Background $ZZ^{*}$,background
304.20517,0.034459659831994546,Background $ZZ^{*}$,background
619.7118,0.03735530920682466,Background $ZZ^{*}$,background
135.75677,0.036355954968139446,Background $ZZ^{*}$,background
193.51562,0.1773232810080735,Background $ZZ^{*}$,background
207.34859,0.03652349915364074,Background $ZZ^{*}$,background
208.15231,0.05234276567911334,Background $ZZ^{*}$,background
236.01294,0.03183089620448255,Background $ZZ^{*}$,background
506.63058,0.3396439823746404,Background $ZZ^{*}$,background
248.00938,0.10180148523858018,Background $ZZ^{*}$,background
214.22755,0.04201376003057715,Background $ZZ^{*}$,background
270.08258,0.0010535477223439951,Background $ZZ^{*}$,background
226.84412,0.42623415109404905,Background $ZZ^{*}$,background
227.21078,0.04549383180072241,Background $ZZ^{*}$,background
269.3152,0.37599071514260196,Background $ZZ^{*}$,background
220.94444,0.3585673181119114,Background $ZZ^{*}$,background
247.37383,0.04911814622759777,Background $ZZ^{*}$,background
440.35944,0.04047798253916812,Background $ZZ^{*}$,background
229.83553,0.030129558007354618,Background $ZZ^{*}$,background
213.74825,0.39334038551832057,Background $ZZ^{*}$,background
204.67915,0.05530926059539423,Background $ZZ^{*}$,background
341.08264,0.040643369914782276,Background $ZZ^{*}$,background
156.30295,0.35161704780546765,Background $ZZ^{*}$,background
437.39056,0.03887978562263171,Background $ZZ^{*}$,background
208.02733,0.044779267864884724,Background $ZZ^{*}$,background
256.3412,0.3317727512850447,Background $ZZ^{*}$,background
320.26266,0.2664219671035251,Background $ZZ^{*}$,background
279.86337,0.047808217343180276,Background $ZZ^{*}$,background
186.04616,0.04254247950366732,Background $ZZ^{*}$,background
172.40329,0.0,Background $ZZ^{*}$,background
218.30821,0.395676178943009,Background $ZZ^{*}$,background
196.41801,0.30915976566502684,Background $ZZ^{*}$,background
232.09721,0.03546064188656767,Background $ZZ^{*}$,background
311.84192,0.09844263490427299,Background $ZZ^{*}$,background
217.19151,0.24332869950272495,Background $ZZ^{*}$,background
346.7776,0.050713040181910196,Background $ZZ^{*}$,background
214.07925,0.3282719407479968,Background $ZZ^{*}$,background
253.98178,0.03181553442919175,Background $ZZ^{*}$,background
192.60468,0.07753160241891766,Background $ZZ^{*}$,background
246.03273,0.026082096539823126,Background $ZZ^{*}$,background
133.14351,0.4574342727388968,Background $ZZ^{*}$,background
228.37845,0.03998819167114126,Background $ZZ^{*}$,background
83.99882,0.44746792805992563,Background $ZZ^{*}$,background
232.81303,0.3583598796989623,Background $ZZ^{*}$,background
90.06855,0.3762359493457802,Background $ZZ^{*}$,background
292.37485,0.18431115842182524,Background $ZZ^{*}$,background
94.51443,0.3700206683930633,Background $ZZ^{*}$,background
230.83502,0.4011276941091647,Background $ZZ^{*}$,background
192.07236,0.08404809682270128,Background $ZZ^{*}$,background
236.70119,0.09546198759734417,Background $ZZ^{*}$,background
190.12447,0.3322318733553559,Background $ZZ^{*}$,background
272.7518,0.03993552094282045,Background $ZZ^{*}$,background
198.14546,0.41390201898562745,Background $ZZ^{*}$,background
124.066414,0.03653376841399667,Background $ZZ^{*}$,background
95.175995,0.35336321047763836,Background $ZZ^{*}$,background
467.11984,0.055678538710186486,Background $ZZ^{*}$,background
258.545,0.11848991876163238,Background $ZZ^{*}$,background
361.07086,0.04165616209136165,Background $ZZ^{*}$,background
85.74392,0.0358565461543833,Background $ZZ^{*}$,background
198.74326,0.3024125264728839,Background $ZZ^{*}$,background
153.15439,0.38337657054998164,Background $ZZ^{*}$,background
232.01239,0.03436210654598265,Background $ZZ^{*}$,background
224.97803,0.3798051460671669,Background $ZZ^{*}$,background
338.68393,0.021551204337299734,Background $ZZ^{*}$,background
855.5949,0.05087069139305038,Background $ZZ^{*}$,background
188.349,0.30712100948400695,Background $ZZ^{*}$,background
253.46742,0.1271067260689663,Background $ZZ^{*}$,background
186.8498,0.28414654185242577,Background $ZZ^{*}$,background
489.20834,0.3802161247986041,Background $ZZ^{*}$,background
444.48926,0.029548814294360716,Background $ZZ^{*}$,background
341.56247,0.3563127119630608,Background $ZZ^{*}$,background
391.19455,0.23334778353009006,Background $ZZ^{*}$,background
934.2805,0.11057770708748536,Background $ZZ^{*}$,background
189.02226,0.3605023879735336,Background $ZZ^{*}$,background
483.60858,0.0003818053635392639,Background $ZZ^{*}$,background
189.00232,0.30456973918236896,Background $ZZ^{*}$,background
119.91931,0.3814303462537904,Background $ZZ^{*}$,background
336.44763,0.015493222664702978,Background $ZZ^{*}$,background
251.81427,0.06719376210283867,Background $ZZ^{*}$,background
242.4557,0.11335491230778076,Background $ZZ^{*}$,background
118.858246,0.037872300273517276,Background $ZZ^{*}$,background
210.55496,0.045077430413788526,Background $ZZ^{*}$,background
620.20026,0.08247299826206794,Background $ZZ^{*}$,background
87.260765,0.3617060843769381,Background $ZZ^{*}$,background
423.7366,0.05588815274459825,Background $ZZ^{*}$,background
311.29425,0.02668142705597146,Background $ZZ^{*}$,background
184.15163,0.3007016132624737,Background $ZZ^{*}$,background
291.3192,0.06894330595314177,Background $ZZ^{*}$,background
360.9224,0.04934541921762797,Background $ZZ^{*}$,background
205.95107,0.034341219131369366,Background $ZZ^{*}$,background
314.17493,0.0652513646303203,Background $ZZ^{*}$,background
94.105034,0.3757024574006071,Background $ZZ^{*}$,background
246.91475,0.05647296726462342,Background $ZZ^{*}$,background
304.4603,0.05352312226887008,Background $ZZ^{*}$,background
219.71912,0.041739453990206864,Background $ZZ^{*}$,background
273.2237,0.05123375133169973,Background $ZZ^{*}$,background
1035.0199,0.00012457484609487495,Background $ZZ^{*}$,background
358.58926,0.36625868891649493,Background $ZZ^{*}$,background
225.84082,0.07592756214298871,Background $ZZ^{*}$,background
333.70523,0.03353889654946034,Background $ZZ^{*}$,background
262.9923,0.2952786052263121,Background $ZZ^{*}$,background
331.0323,0.4230368101551979,Background $ZZ^{*}$,background
203.35602,0.02161324115547672,Background $ZZ^{*}$,background
258.1742,0.35076638452863795,Background $ZZ^{*}$,background
159.54684,0.3747971012922108,Background $ZZ^{*}$,background
727.031,0.03853592869146521,Background $ZZ^{*}$,background
358.73697,0.2453425939212672,Background $ZZ^{*}$,background
212.70834,0.27366226595888243,Background $ZZ^{*}$,background
211.75766,0.03356860770535196,Background $ZZ^{*}$,background
206.07645,0.07835520781744494,Background $ZZ^{*}$,background
214.42737,0.3330419135195536,Background $ZZ^{*}$,background
323.96725,0.0,Background $ZZ^{*}$,background
395.9014,0.0406084121713689,Background $ZZ^{*}$,background
196.27388,0.16141121528841001,Background $ZZ^{*}$,background
557.59906,0.03963718434398588,Background $ZZ^{*}$,background
253.74725,0.4008341544768601,Background $ZZ^{*}$,background
707.61273,0.056447906082341896,Background $ZZ^{*}$,background
223.2605,0.03820213835548803,Background $ZZ^{*}$,background
252.9317,0.12306066086138011,Background $ZZ^{*}$,background
183.17102,0.4423049445907794,Background $ZZ^{*}$,background
324.1306,0.3399205639182217,Background $ZZ^{*}$,background
382.20718,0.3177304631014316,Background $ZZ^{*}$,background
189.40067,0.329059047442266,Background $ZZ^{*}$,background
92.83916,0.3751489745876916,Background $ZZ^{*}$,background
681.8755,0.2078727639999756,Background $ZZ^{*}$,background
450.75146,0.38347033138744235,Background $ZZ^{*}$,background
216.48949,0.1197996172858706,Background $ZZ^{*}$,background
304.32654,0.41115323272322624,Background $ZZ^{*}$,background
330.72678,0.04909169145677326,Background $ZZ^{*}$,background
641.8397,0.1110470866051952,Background $ZZ^{*}$,background
89.3608,0.38307038356893935,Background $ZZ^{*}$,background
873.9492,0.038918855081308615,Background $ZZ^{*}$,background
198.48677,0.04546716548107337,Background $ZZ^{*}$,background
594.74115,0.05670062194982137,Background $ZZ^{*}$,background
234.6361,0.3767741692082306,Background $ZZ^{*}$,background
336.1683,0.034181765712568896,Background $ZZ^{*}$,background
184.80647,0.0465780708904677,Background $ZZ^{*}$,background
105.643074,0.3707067343599601,Background $ZZ^{*}$,background
311.50702,0.31780076765711723,Background $ZZ^{*}$,background
163.45671,0.0385200034495974,Background $ZZ^{*}$,background
228.5382,0.14512457985663896,Background $ZZ^{*}$,background
239.72113,0.35294068831929565,Background $ZZ^{*}$,background
386.89114,0.06178544156527268,Background $ZZ^{*}$,background
87.97387,0.362372974533138,Background $ZZ^{*}$,background
238.26085,0.05089783901514085,Background $ZZ^{*}$,background
250.63084,0.12667657321732154,Background $ZZ^{*}$,background
213.76917,0.0515837910089738,Background $ZZ^{*}$,background
198.71616,0.034411459181056314,Background $ZZ^{*}$,background
258.25235,0.0,Background $ZZ^{*}$,background
189.10153,0.03921771065295807,Background $ZZ^{*}$,background
179.23808,0.2566329319326053,Background $ZZ^{*}$,background
387.72153,0.364334044985583,Background $ZZ^{*}$,background
209.04936,0.37697775257850274,Background $ZZ^{*}$,background
180.64005,0.39655583694214275,Background $ZZ^{*}$,background
325.6611,0.04444805235747992,Background $ZZ^{*}$,background
255.5452,0.0363387499146028,Background $ZZ^{*}$,background
244.67325,0.39036293949883155,Background $ZZ^{*}$,background
305.8031,0.3326837676920967,Background $ZZ^{*}$,background
437.65427,0.029349043890718688,Background $ZZ^{*}$,background
193.99942,0.05229892875536998,Background $ZZ^{*}$,background
179.7759,0.3977451131089772,Background $ZZ^{*}$,background
417.94855,0.243497776033939,Background $ZZ^{*}$,background
353.05777,0.4256217730554465,Background $ZZ^{*}$,background
92.142914,0.028985686740689617,Background $ZZ^{*}$,background
306.66962,0.08856804261855833,Background $ZZ^{*}$,background
273.96524,0.08556338474421794,Background $ZZ^{*}$,background
621.963,0.044225010372023504,Background $ZZ^{*}$,background
404.06155,0.03716238821970531,Background $ZZ^{*}$,background
208.74771,0.4258931734463969,Background $ZZ^{*}$,background
235.668,0.036053422122612956,Background $ZZ^{*}$,background
301.97455,0.03372424868311483,Background $ZZ^{*}$,background
200.28197,0.020421316783201166,Background $ZZ^{*}$,background
90.84751,0.06458023533135011,Background $ZZ^{*}$,background
252.87775,0.10676552566166728,Background $ZZ^{*}$,background
89.03881,0.3924630494613945,Background $ZZ^{*}$,background
136.47089,0.04913736779430002,Background $ZZ^{*}$,background
233.58176,0.03753957592247012,Background $ZZ^{*}$,background
335.73624,0.15411131401959513,Background $ZZ^{*}$,background
174.55206,0.1567513958393022,Background $ZZ^{*}$,background
205.06943,0.03907579757786865,Background $ZZ^{*}$,background
188.38199,0.028083932853629333,Background $ZZ^{*}$,background
443.44998,0.4164417536821677,Background $ZZ^{*}$,background
227.36026,0.03108254855786798,Background $ZZ^{*}$,background
